ID;Date;Time;No.;PAR;F1;F2;F3;Fm1;Fm2;Fm3;FvFm1;FvFm2;FvFm3;qc;Site.name;Genotype;Tank;Treatment;mFvFm;sdFvFm;mF;sdF;eventID
StCrispin_965;06/03/2022;22:06:33;1;0;0.2825;0.2561;0.2415;0.8866;0.8773;0.8211;0.681367;0.7080816;0.7058824;2;St Crispin;756;9;MMM;0.6984437;0.01482963;0.2600333;0.02078108;Aspat_756
StCrispin_377;06/03/2022;21:47:04;1;0;0.2815;0.2595;0.2649;0.8324;0.8568;0.8715;0.662;0.697;0.696;0;St Crispin;756;10;+3C;0.685;0.01992486;0.2686333;0.01146531;Aspat_756
StCrispin_881;06/03/2022;21:56:08;1;0;0.3358;0.3348;0.3084;0.8294;0.8788;0.8245;0.595;0.619;0.626;0;St Crispin;756;14;+3C;0.6133333;0.01625833;0.3263333;0.01553877;Aspat_756
StCrispin_985;06/03/2022;21:42:53;1;0;0.2283;0.2097;0.2219;0.7571;0.7312;0.8094;0.699;0.713;0.726;0;St Crispin;756;8;+3C;0.7126667;0.01350309;0.2199667;0.009449515;Aspat_756
StCrispin_2788;06/03/2022;21:32:34;1;0;0.2478;0.2522;0.2449;0.8788;0.8891;0.8548;0.7180246;0.7163424;0.7135002;2;St Crispin;756;4;+6C;0.7159557;0.002286819;0.2483;0.003675595;Aspat_756
StCrispin_381;06/03/2022;21:40:05;1;0;0.2473;0.2405;0.2507;0.803;0.8529;0.8382;0.6920299;0.7180209;0.7009067;2;St Crispin;756;11;+6C;0.7036525;0.01321126;0.2461667;0.005193586;Aspat_756
StCrispin_441;06/03/2022;21:28:17;1;0;0.237;0.2102;0.2141;0.8705;0.7732;0.782;0.7277427;0.7281428;0.7262148;2;St Crispin;756;2;+6C;0.7273668;0.001017462;0.2204333;0.01447907;Aspat_756
StCrispin_1045;06/03/2022;21:20:09;1;0;0.0469;0.0694;0.0885;0.0762;0.1114;0.1383;0.385;0.377;0.36;0;St Crispin;756;3;+9C;0.374;0.01276715;0.06826667;0.02082314;Aspat_756
StCrispin_185;06/03/2022;21:15:40;1;0;0.0679;0.0894;0.0948;0.0992;0.1295;0.132;0.3155242;0.3096525;0.2818182;2;St Crispin;756;1;+9C;0.3023316;0.01800612;0.08403333;0.01423037;Aspat_756
StCrispin_929;06/03/2022;21:26:21;1;0;0.1139;0.1032;0.1065;0.1579;0.1486;0.1618;0.2786574;0.3055182;0.34178;2;St Crispin;756;6;+9C;0.3086518;0.03167776;0.1078667;0.005479355;Aspat_756
StCrispin_1034;06/03/2022;22:10:11;1;0;0.2405;0.2317;0.2268;0.8284;0.8441;0.8221;0.7096813;0.7255065;0.7241212;2;St Crispin;757;13;MMM;0.7197696;0.008764162;0.233;0.006941902;Aspat_757
StCrispin_1082;06/03/2022;21:57:03;1;0;0.1779;0.237;0.2263;0.849;0.8573;0.8851;0.79;0.723;0.744;1;St Crispin;757;7;MMM;0.7523333;0.03426855;0.2137333;0.03149037;Aspat_757
StCrispin_966;06/03/2022;22:06:33;1;0;0.2429;0.2326;0.2268;0.8705;0.87;0.7933;0.720965;0.7326437;0.7141056;2;St Crispin;757;9;MMM;0.7225714;0.009372849;0.2341;0.00815414;Aspat_757
StCrispin_378;06/03/2022;21:47:04;1;0;0.2502;0.2292;0.2566;0.8832;0.8206;0.9071;0.717;0.721;0.717;0;St Crispin;757;10;+3C;0.7183333;0.002309401;0.2453333;0.01433364;Aspat_757
StCrispin_882;06/03/2022;21:56:08;1;0;0.3265;0.2908;0.303;0.8895;0.8421;0.8739;0.633;0.655;0.653;0;St Crispin;757;14;+3C;0.647;0.01216553;0.3067667;0.01814561;Aspat_757
StCrispin_986;06/03/2022;21:42:53;1;0;0.2317;0.218;0.2336;0.8641;0.8583;0.893;0.732;0.746;0.738;0;St Crispin;757;8;+3C;0.7386667;0.007023769;0.2277667;0.008511365;Aspat_757
StCrispin_2789;06/03/2022;21:32:34;1;0;0.2674;0.2576;0.238;0.8407;0.8475;0.8939;0.6819317;0.6960472;0.733751;2;St Crispin;757;4;+6C;0.70391;0.02678948;0.2543333;0.01496975;Aspat_757
StCrispin_382;06/03/2022;21:40:05;1;0;0.243;0.2458;0.2292;0.8636;0.8622;0.8353;0.7186197;0.7149153;0.7256076;2;St Crispin;757;11;+6C;0.7197142;0.005429491;0.2393333;0.008886694;Aspat_757
StCrispin_442;06/03/2022;21:28:17;1;0;0.2332;0.2287;0.2282;0.8587;0.8504;0.8548;0.7284267;0.7310677;0.733037;2;St Crispin;757;2;+6C;0.7308438;0.002313282;0.2300333;0.002753785;Aspat_757
StCrispin_1046;06/03/2022;21:20:09;1;0;0.1408;0.1784;0.176;0.2537;0.3319;0.325;0.445;0.462;0.459;0;St Crispin;757;3;+9C;0.4553333;0.009073772;0.1650667;0.02104978;Aspat_757
StCrispin_186;06/03/2022;21:15:40;1;0;0.1241;0.1358;0.1491;0.1848;0.1755;0.2674;0.3284632;0.2262108;0.4424084;2;St Crispin;757;1;+9C;0.3323608;0.1081515;0.1363333;0.01250853;Aspat_757
StCrispin_930;06/03/2022;21:26:21;1;0;0.153;0.175;0.1613;0.3084;0.3324;0.2903;0.5038911;0.4735259;0.4443679;2;St Crispin;757;6;+9C;0.4739283;0.02976362;0.1631;0.01110991;Aspat_757
StCrispin_1035;06/03/2022;22:10:11;1;0;0.2678;0.2737;0.2796;0.848;0.8328;0.8759;0.6841981;0.6713497;0.6807855;2;St Crispin;758;13;MMM;0.6787778;0.006655365;0.2737;0.0059;Aspat_758
StCrispin_1083;06/03/2022;21:57:03;1;0;0.1999;0.2038;0.1882;0.7805;0.8021;0.7625;0.744;0.746;0.753;1;St Crispin;758;7;MMM;0.7476667;0.004725816;0.1973;0.008118497;Aspat_758
StCrispin_967;06/03/2022;22:06:33;1;0;0.2322;0.2214;0.2327;0.7752;0.7634;0.8094;0.7004644;0.7099817;0.7125031;2;St Crispin;758;9;MMM;0.7076497;0.006349095;0.2287667;0.006384617;Aspat_758
StCrispin_379;06/03/2022;21:47:04;1;0;0.2302;0.2126;0.2219;0.7654;0.7664;0.7952;0.699;0.723;0.721;0;St Crispin;758;10;+3C;0.7143333;0.01331666;0.2215667;0.008804734;Aspat_758
StCrispin_883;06/03/2022;21:56:08;1;0;0.3661;0.3309;0.3118;0.8739;0.8294;0.8314;0.581;0.601;0.625;0;St Crispin;758;14;+3C;0.6023333;0.02203028;0.3362667;0.02754493;Aspat_758
StCrispin_987;06/03/2022;21:42:53;1;0;0.2361;0.2302;0.219;0.7522;0.7747;0.7761;0.686;0.703;0.718;0;St Crispin;758;8;+3C;0.7023333;0.01601041;0.2284333;0.008685812;Aspat_758
StCrispin_383;06/03/2022;21:40:05;1;0;0.2751;0.2371;0.2673;0.7908;0.7341;0.8099;0.6521244;0.6770195;0.6699593;2;St Crispin;758;11;+6C;0.6663677;0.01283025;0.2598333;0.02007021;Aspat_758
StCrispin_443;06/03/2022;21:28:17;1;0;0.2771;0.2425;0.2444;0.8319;0.7903;0.828;0.6669071;0.6931545;0.7048309;2;St Crispin;758;2;+6C;0.6882975;0.01942285;0.2546667;0.01945105;Aspat_758
StCrispin_1047;06/03/2022;21:20:09;1;0;0.0611;0.0899;0.0963;0.0938;0.1413;0.1564;0.349;0.363;0.384;0;St Crispin;758;3;+9C;0.3653333;0.01761628;0.08243333;0.01875029;Aspat_758
StCrispin_187;06/03/2022;21:15:40;1;0;0.1613;0.1672;0.1813;0.2219;0.2488;0.2336;0.273096;0.3279743;0.223887;2;St Crispin;758;1;+9C;0.2749858;0.05206937;0.1699333;0.01027635;Aspat_758
StCrispin_931;06/03/2022;21:26:21;1;0;0.1794;0.2053;0.2018;0.2683;0.3519;0.3436;0.3313455;0.4165956;0.4126892;2;St Crispin;758;6;+9C;0.3868768;0.04813113;0.1955;0.0140524;Aspat_758
StCrispin_1036;06/03/2022;22:10:11;1;0;0.2155;0.2453;0.2111;0.7473;0.7996;0.6906;0.7116285;0.6932216;0.6943238;2;St Crispin;759;13;MMM;0.6997246;0.01032379;0.2239667;0.01860573;Aspat_759
StCrispin_1084;06/03/2022;21:57:03;1;0;0.2014;0.2048;0.2292;0.6882;0.7253;0.8065;0.707;0.718;0.716;1;St Crispin;759;7;MMM;0.7136667;0.005859465;0.2118;0.01516443;Aspat_759
StCrispin_968;06/03/2022;22:06:33;1;0;0.2234;0.2053;0.242;0.7268;0.7165;0.7977;0.6926252;0.7134682;0.6966278;2;St Crispin;759;9;MMM;0.7009071;0.01106084;0.2235667;0.01835057;Aspat_759
StCrispin_380;06/03/2022;21:47:04;1;0;0.1975;0.1931;0.216;0.6706;0.6862;0.7595;0.706;0.719;0.716;0;St Crispin;759;10;+3C;0.7136667;0.006806859;0.2022;0.01215195;Aspat_759
StCrispin_884;06/03/2022;21:56:08;1;0;0.2234;0.2361;0.2566;0.6232;0.6813;0.7243;0.642;0.654;0.646;0;St Crispin;759;14;+3C;0.6473333;0.006110101;0.2387;0.01675201;Aspat_759
StCrispin_988;06/03/2022;21:42:53;1;0;0.174;0.1667;0.1838;0.6457;0.6305;0.6828;0.731;0.736;0.731;0;St Crispin;759;8;+3C;0.7326667;0.002886751;0.1748333;0.008580404;Aspat_759
StCrispin_444;06/03/2022;21:28:17;1;0;0.1945;0.2287;0.2591;0.6124;0.762;0.8138;0.6823971;0.6998688;0.6816171;2;St Crispin;759;2;+6C;0.687961;0.0103198;0.2274333;0.03231862;Aspat_759
StCrispin_1048;06/03/2022;21:20:09;1;0;0.13;0.1427;0.1691;0.2312;0.2507;0.2991;0.438;0.431;0.435;0;St Crispin;759;3;+9C;0.4346667;0.003511885;0.1472667;0.01994601;Aspat_759
StCrispin_188;06/03/2022;21:15:40;1;0;0.1686;0.154;0.1652;0.3001;0.2468;0.2752;0.4381873;0.376013;0.3997093;2;St Crispin;759;1;+9C;0.4046365;0.03137864;0.1626;0.007639372;Aspat_759
StCrispin_932;06/03/2022;21:26:21;1;0;0.2028;0.1847;0.2023;0.2977;0.259;0.3245;0.3187773;0.2868726;0.3765794;2;St Crispin;759;6;+9C;0.3274097;0.04547214;0.1966;0.01030873;Aspat_759
StCrispin_49;06/03/2022;22:05:30;1;0;0.347;0.3665;0.3519;0.8431;0.8148;0.8284;0.5884237;0.5501964;0.5752052;2;St Crispin;760;9;MMM;0.5712751;0.01941433;0.3551333;0.01014413;Aspat_760
StCrispin_529;06/03/2022;21:56:44;1;0;0.2644;0.2375;0.2536;0.8426;0.8451;0.848;0.6862094;0.7189682;0.7009434;2;St Crispin;760;7;MMM;0.7020403;0.01640693;0.2518333;0.01353674;Aspat_760
StCrispin_949;06/03/2022;22:12:29;1;0;0.2576;0.2615;0.2488;0.8079;0.8724;0.8377;0.6811487;0.7002522;0.7029963;2;St Crispin;760;13;MMM;0.694799;0.01190094;0.2559667;0.006505639;Aspat_760
StCrispin_37;06/03/2022;21:44:34;1;0;0.241;0.2478;0.2092;0.7776;0.8299;0.7292;0.69;0.701;0.713;0;St Crispin;760;8;+3C;0.7013333;0.01150362;0.2326667;0.02060518;Aspat_760
StCrispin_425;06/03/2022;21:49:58;1;0;0.2498;0.2405;0.2351;0.8382;0.8524;0.8216;0.7019804;0.7178555;0.713851;2;St Crispin;760;10;+3C;0.711229;0.008255938;0.2418;0.007435725;Aspat_760
StCrispin_561;06/03/2022;21:54:53;1;0;0.1877;0.1804;0.1789;0.871;0.8636;0.9042;0.785;0.791;0.802;0;St Crispin;760;14;+3C;0.7926667;0.008621678;0.1823333;0.004707795;Aspat_760
StCrispin_345;06/03/2022;21:32:52;1;0;0.3059;0.281;0.3006;0.8925;0.8969;0.8793;0.6572549;0.6866986;0.6581372;2;St Crispin;760;4;+6C;0.6673636;0.01675047;0.2958333;0.01311653;Aspat_760
StCrispin_421;06/03/2022;21:29:14;1;0;0.2351;0.24;0.2502;0.8587;0.8847;0.8969;0.726;0.729;0.721;0;St Crispin;760;2;+6C;0.7253333;0.004041452;0.2417667;0.007703462;Aspat_760
StCrispin_925;06/03/2022;21:41:25;1;0;0.239;0.2444;0.2395;0.87;0.9076;0.8998;0.725;0.731;0.734;0;St Crispin;760;11;+6C;0.73;0.004582576;0.2409667;0.002983845;Aspat_760
StCrispin_101;06/03/2022;21:25:21;1;0;0.2019;0.1481;0.1999;0.2952;0.2111;0.2933;0.316;0.299;0.318;0;St Crispin;760;6;+9C;0.311;0.01044031;0.1833;0.03050049;Aspat_760
StCrispin_1037;06/03/2022;21:13:13;1;0;0.1281;0.1515;0.1672;0.1935;0.2356;0.2669;0.338;0.357;0.374;0;St Crispin;760;1;+9C;0.3563333;0.01800926;0.1489333;0.01967596;Aspat_760
StCrispin_989;06/03/2022;21:21:39;1;0;0.1281;0.1212;0.1212;0.2253;0.2009;0.2009;0.4314248;0.3967148;0.3967148;2;St Crispin;760;3;+9C;0.4082848;0.02003982;0.1235;0.003983717;Aspat_760
StCrispin_50;06/03/2022;22:05:30;1;0;0.3509;0.3182;0.3162;0.891;0.8636;0.8954;0.6061728;0.6315424;0.6468617;2;St Crispin;761;9;MMM;0.6281923;0.02055027;0.3284333;0.01948239;Aspat_761
StCrispin_530;06/03/2022;21:56:44;1;0;0.2693;0.238;0.2585;0.8886;0.8353;0.8715;0.696939;0.7150724;0.703385;2;St Crispin;761;7;MMM;0.7051321;0.0091921;0.2552667;0.01589853;Aspat_761
StCrispin_950;06/03/2022;22:12:29;1;0;0.2458;0.2429;0.2434;0.8651;0.8495;0.8627;0.715871;0.7140671;0.7178625;2;St Crispin;761;13;MMM;0.7159335;0.001898486;0.2440333;0.001550269;Aspat_761
StCrispin_38;06/03/2022;21:44:34;1;0;0.2615;0.2488;0.2576;0.8915;0.8812;0.8949;0.707;0.718;0.712;0;St Crispin;761;8;+3C;0.7123333;0.005507571;0.2559667;0.006505639;Aspat_761
StCrispin_426;06/03/2022;21:49:58;1;0;0.2351;0.2351;0.2331;0.7742;0.8211;0.8387;0.6963317;0.7136768;0.7220699;2;St Crispin;761;10;+3C;0.7106928;0.01312599;0.2344333;0.001154701;Aspat_761
StCrispin_562;06/03/2022;21:54:53;1;0;0.1745;0.1804;0.1735;0.8587;0.8768;0.8597;0.797;0.794;0.798;0;St Crispin;761;14;+3C;0.7963333;0.002081666;0.1761333;0.003728717;Aspat_761
StCrispin_346;06/03/2022;21:32:52;1;0;0.3412;0.3167;0.3216;0.8744;0.804;0.871;0.6097896;0.6060945;0.6307692;2;St Crispin;761;4;+6C;0.6155511;0.01330815;0.3265;0.01296418;Aspat_761
StCrispin_422;06/03/2022;21:29:14;1;0;0.304;0.2977;0.2581;0.9413;0.9189;0.8485;0.677;0.676;0.696;0;St Crispin;761;2;+6C;0.683;0.01126943;0.2866;0.02488192;Aspat_761
StCrispin_926;06/03/2022;21:41:25;1;0;0.281;0.2429;0.2615;0.8754;0.8543;0.8749;0.679;0.716;0.701;0;St Crispin;761;11;+6C;0.6986667;0.01861003;0.2618;0.01905177;Aspat_761
StCrispin_102;06/03/2022;21:25:21;1;0;0.2419;0.281;0.218;0.3402;0.4179;0.303;0.289;0.327;0.281;0;St Crispin;761;6;+9C;0.299;0.02457641;0.2469667;0.03180414;Aspat_761
StCrispin_1038;06/03/2022;21:13:13;1;0;0.1779;0.2053;0.1696;0.2302;0.2952;0.2361;0.227;0.305;0.282;0;St Crispin;761;1;+9C;0.2713333;0.04007909;0.1842667;0.01868217;Aspat_761
StCrispin_990;06/03/2022;21:21:39;1;0;0.195;0.1647;0.1339;0.3143;0.2331;0.1999;0.3795737;0.2934363;0.3301651;2;St Crispin;761;3;+9C;0.3343917;0.04322394;0.1645333;0.03055034;Aspat_761
StCrispin_531;06/03/2022;21:56:44;1;0;0.2751;0.2663;0.2629;0.8397;0.7742;0.848;0.672383;0.656032;0.6899764;2;St Crispin;762;7;MMM;0.6727971;0.01697598;0.2681;0.00629603;Aspat_762
StCrispin_951;06/03/2022;22:12:29;1;0;0.2254;0.2199;0.2527;0.6119;0.6329;0.7209;0.6316392;0.6525517;0.6494659;2;St Crispin;762;13;MMM;0.6445523;0.01128903;0.2326667;0.01756597;Aspat_762
StCrispin_39;06/03/2022;21:44:34;1;0;0.1901;0.2033;0.196;0.7219;0.782;0.7551;0.737;0.74;0.74;0;St Crispin;762;8;+3C;0.739;0.001732051;0.1964667;0.006612362;Aspat_762
StCrispin_423;06/03/2022;21:29:14;1;0;0.2102;0.2077;0.1989;0.7229;0.7312;0.6984;0.709;0.716;0.715;0;St Crispin;762;2;+6C;0.7133333;0.003785939;0.2056;0.005935487;Aspat_762
StCrispin_927;06/03/2022;21:41:25;1;0;0.2185;0.2087;0.2111;0.7434;0.7341;0.7473;0.706;0.716;0.717;0;St Crispin;762;11;+6C;0.713;0.006082763;0.2127667;0.005108163;Aspat_762
StCrispin_103;06/03/2022;21:25:21;1;0;0.2097;0.306;0.2801;0.2439;0.37;0.3705;0.14;0.173;0.244;0;St Crispin;762;6;+9C;0.1856667;0.05314446;0.2652667;0.04983416;Aspat_762
StCrispin_1039;06/03/2022;21:13:13;1;0;0.085;0.1109;0.1437;0.1295;0.1593;0.1911;0.343;0.304;0.248;0;St Crispin;762;1;+9C;0.2983333;0.04775284;0.1132;0.02941751;Aspat_762
StCrispin_991;06/03/2022;21:21:39;1;0;0.1823;0.2165;0.1989;0.2786;0.3402;0.2996;0.3456569;0.3636096;0.3361148;2;St Crispin;762;3;+9C;0.3484604;0.01396017;0.1992333;0.01710244;Aspat_762
StCrispin_952;06/03/2022;22:12:29;1;0;0.2336;0.2512;0.2776;0.7273;0.8201;0.9076;0.678812;0.6936959;0.6941384;2;St Crispin;763;13;MMM;0.6888821;0.008723736;0.2541333;0.02214618;Aspat_763
StCrispin_40;06/03/2022;21:44:34;1;0;0.1779;0.1848;0.2043;0.631;0.6735;0.737;0.718;0.726;0.723;0;St Crispin;763;8;+3C;0.7223333;0.004041452;0.189;0.01369197;Aspat_763
StCrispin_428;06/03/2022;21:49:58;1;0;0.239;0.2385;0.2454;0.8255;0.8187;0.8866;0.7104785;0.7086845;0.7232123;2;St Crispin;763;10;+3C;0.7141251;0.007920686;0.2409667;0.00384751;Aspat_763
StCrispin_564;06/03/2022;21:54:53;1;0;0.1237;0.1315;0.1393;0.6119;0.6735;0.7566;0.798;0.805;0.816;0;St Crispin;763;14;+3C;0.8063333;0.009073772;0.1315;0.0078;Aspat_763
StCrispin_424;06/03/2022;21:29:14;1;0;0.1769;0.1745;0.1701;0.6369;0.6481;0.5997;0.722;0.731;0.716;0;St Crispin;763;2;+6C;0.723;0.007549834;0.1738333;0.003448671;Aspat_763
StCrispin_928;06/03/2022;21:41:25;1;0;0.2067;0.2082;0.2121;0.7209;0.7576;0.7566;0.713;0.725;0.72;0;St Crispin;763;11;+6C;0.7193333;0.006027714;0.209;0.002787472;Aspat_763
StCrispin_104;06/03/2022;21:25:21;1;0;0.1774;0.1921;0.26;0.2385;0.2473;0.349;0.256;0.223;0.255;0;St Crispin;763;6;+9C;0.2446667;0.01877054;0.2098333;0.04406295;Aspat_763
StCrispin_1040;06/03/2022;21:13:13;1;0;0.1129;0.1486;0.1632;0.1955;0.2458;0.2625;0.422;0.396;0.378;0;St Crispin;763;1;+9C;0.3986667;0.02212088;0.1415667;0.02587708;Aspat_763
StCrispin_992;06/03/2022;21:21:39;1;0;0.1539;0.1618;0.1995;0.2258;0.2908;0.327;0.3184234;0.4436039;0.3899083;2;St Crispin;763;3;+9C;0.3839785;0.06280055;0.1717333;0.0243689;Aspat_763
StCrispin_221;06/03/2022;22:10:48;1;0;0.2444;0.2439;0.2576;0.8685;0.8113;0.8675;0.7185953;0.6993714;0.7030548;2;St Crispin;764;13;MMM;0.7070071;0.01020321;0.2486333;0.007769384;Aspat_764
StCrispin_405;06/03/2022;21:58:51;1;0;0.3631;0.3539;0.3636;0.8602;0.8881;0.9203;0.578;0.602;0.605;0;St Crispin;764;7;MMM;0.595;0.01479865;0.3602;0.005461685;Aspat_764
StCrispin_477;06/03/2022;22:06:53;1;0;0.2776;0.2507;0.2317;0.8812;0.8597;0.8035;0.685;0.708;0.712;0;St Crispin;764;9;MMM;0.7016667;0.01457166;0.2533333;0.02306303;Aspat_764
StCrispin_373;06/03/2022;21:44:55;1;0;0.194;0.2058;0.2131;0.8304;0.8206;0.7928;0.766;0.749;0.731;0;St Crispin;764;8;+3C;0.7486667;0.01750238;0.2043;0.009637946;Aspat_764
StCrispin_73;06/03/2022;21:50:55;1;0;0.2722;0.2674;0.2547;0.8773;0.869;0.8646;0.6897299;0.69229;0.7054129;2;St Crispin;764;10;+3C;0.6958109;0.008413516;0.2647667;0.009042308;Aspat_764
StCrispin_489;06/03/2022;21:29:32;1;0;0.1657;0.1818;0.1852;0.8675;0.8832;0.8646;0.809;0.794;0.786;0;St Crispin;764;2;+6C;0.7963333;0.01167619;0.1775667;0.01041649;Aspat_764
StCrispin_609;06/03/2022;21:36:21;1;0;0.2717;0.2752;0.2816;0.8734;0.8201;0.8622;0.6889169;0.6644312;0.6733936;2;St Crispin;764;4;+6C;0.6755806;0.01238848;0.2761667;0.005020292;Aspat_764
StCrispin_977;06/03/2022;21:37:23;1;0;0.3299;0.2933;0.3035;0.8573;0.7859;0.7918;0.6151872;0.6267973;0.6166961;2;St Crispin;764;11;+6C;0.6195602;0.006312745;0.3089;0.01888809;Aspat_764
StCrispin_169;06/03/2022;21:19:55;1;0;0.0826;0.1075;0.1334;0.2165;0.3001;0.3651;0.619;0.642;0.635;0;St Crispin;764;3;+9C;0.632;0.01178983;0.1078333;0.02540164;Aspat_764
StCrispin_181;06/03/2022;21:23:03;1;0;0.2048;0.216;0.2468;0.3387;0.3695;0.4252;0.395;0.415;0.42;0;St Crispin;764;6;+9C;0.41;0.01322876;0.2225333;0.02174887;Aspat_764
StCrispin_917;06/03/2022;21:15:19;1;0;0.0718;0.0714;0.0914;0.1178;0.1197;0.1491;0.39;0.404;0.387;0;St Crispin;764;1;+9C;0.3936667;0.009073772;0.0782;0.01143328;Aspat_764
StCrispin_222;06/03/2022;22:10:48;1;0;0.2234;0.2312;0.2146;0.8221;0.85;0.7571;0.7282569;0.728;0.71655;2;St Crispin;765;13;MMM;0.724269;0.00668606;0.2230667;0.008305019;Aspat_765
StCrispin_406;06/03/2022;21:58:51;1;0;0.3407;0.3236;0.327;0.9125;0.8978;0.8944;0.627;0.64;0.634;0;St Crispin;765;7;MMM;0.6336667;0.006506407;0.3304333;0.009052256;Aspat_765
StCrispin_478;06/03/2022;22:06:53;1;0;0.2463;0.2302;0.2512;0.85;0.8749;0.8974;0.71;0.737;0.72;0;St Crispin;765;9;MMM;0.7223333;0.0136504;0.2425667;0.01098651;Aspat_765
StCrispin_374;06/03/2022;21:44:55;1;0;0.1647;0.2361;0.2317;0.8206;0.8891;0.8324;0.799;0.734;0.722;0;St Crispin;765;8;+3C;0.7516667;0.04142865;0.2108333;0.04001316;Aspat_765
StCrispin_74;06/03/2022;21:50:55;1;0;0.2414;0.2635;0.2664;0.8715;0.8612;0.8876;0.7230063;0.6940316;0.6998648;2;St Crispin;765;10;+3C;0.7056342;0.01532477;0.2571;0.0136737;Aspat_765
StCrispin_610;06/03/2022;21:36:21;1;0;0.2507;0.2576;0.2498;0.9179;0.9409;0.912;0.727;0.726;0.726;1;St Crispin;765;4;+6C;0.7263333;0.0005773503;0.2527;0.004267318;Aspat_765
StCrispin_978;06/03/2022;21:37:23;1;0;0.307;0.304;0.304;0.8402;0.8436;0.825;0.6346108;0.6396396;0.6315152;2;St Crispin;765;11;+6C;0.6352552;0.004100397;0.305;0.001732051;Aspat_765
StCrispin_170;06/03/2022;21:19:55;1;0;0.1325;0.1461;0.1574;0.3798;0.4345;0.4643;0.651;0.664;0.661;0;St Crispin;765;3;+9C;0.6586667;0.006806859;0.1453333;0.01246769;Aspat_765
StCrispin_182;06/03/2022;21:23:03;1;0;0.216;0.2366;0.2375;0.4106;0.4995;0.4839;0.474;0.526;0.509;0;St Crispin;765;6;+9C;0.503;0.02651415;0.2300333;0.01216155;Aspat_765
StCrispin_918;06/03/2022;21:15:19;1;0;0.0601;0.1642;0.1823;0.1036;0.26;0.2786;0.42;0.368;0.346;0;St Crispin;765;1;+9C;0.378;0.038;0.1355333;0.06595107;Aspat_765
StCrispin_223;06/03/2022;22:10:48;1;0;0.2239;0.2448;0.2434;0.7072;0.7874;0.8084;0.6833993;0.6891034;0.6989114;2;St Crispin;766;13;MMM;0.6904714;0.007846015;0.2373667;0.01168346;Aspat_766
StCrispin_407;06/03/2022;21:58:51;1;0;0.306;0.3045;0.3079;0.806;0.8343;0.8372;0.62;0.635;0.632;0;St Crispin;766;7;MMM;0.629;0.007937254;0.3061333;0.001703917;Aspat_766
StCrispin_479;06/03/2022;22:06:53;1;0;0.1945;0.1965;0.216;0.6916;0.7424;0.8143;0.719;0.735;0.735;0;St Crispin;766;9;MMM;0.7296667;0.009237604;0.2023333;0.01187785;Aspat_766
StCrispin_375;06/03/2022;21:44:55;1;0;0.1725;0.2102;0.2253;0.8441;0.9115;0.8895;0.796;0.769;0.747;0;St Crispin;766;8;+3C;0.7706667;0.02454248;0.2026667;0.02719418;Aspat_766
StCrispin_75;06/03/2022;21:50:55;1;0;0.2537;0.2742;0.2415;0.8084;0.8763;0.8338;0.6861702;0.6870935;0.7103622;2;St Crispin;766;10;+3C;0.694542;0.0137085;0.2564667;0.01652463;Aspat_766
StCrispin_611;06/03/2022;21:36:21;1;0;0.2537;0.2488;0.2361;0.8763;0.8851;0.826;0.711;0.719;0.714;1;St Crispin;766;4;+6C;0.7146667;0.004041452;0.2462;0.009083502;Aspat_766
StCrispin_171;06/03/2022;21:19:55;1;0;0.0943;0.0777;0.0772;0.2977;0.2087;0.1334;0.683;0.628;0.421;0;St Crispin;766;3;+9C;0.5773333;0.1381533;0.08306667;0.009731564;Aspat_766
StCrispin_183;06/03/2022;21:23:03;1;0;0.0943;0.1344;0.153;0.1369;0.1975;0.2331;0.311;0.319;0.344;0;St Crispin;766;6;+9C;0.3246667;0.01721434;0.1272333;0.02999906;Aspat_766
StCrispin_919;06/03/2022;21:15:19;1;0;0.087;0.1075;0.0992;0.1403;0.1672;0.1652;0.38;0.357;0.399;0;St Crispin;766;1;+9C;0.3786667;0.02103172;0.0979;0.01031164;Aspat_766
StCrispin_224;06/03/2022;22:10:48;1;0;0.259;0.2722;0.259;0.803;0.8881;0.8553;0.6774595;0.693503;0.6971823;2;St Crispin;767;13;MMM;0.6893816;0.01048743;0.2634;0.007621024;Aspat_767
StCrispin_408;06/03/2022;21:58:51;1;0;0.2424;0.2439;0.2625;0.6222;0.6354;0.696;0.61;0.616;0.623;0;St Crispin;767;7;MMM;0.6163333;0.006506407;0.2496;0.01119687;Aspat_767
StCrispin_480;06/03/2022;22:06:53;1;0;0.1848;0.1931;0.2009;0.6207;0.676;0.716;0.702;0.714;0.719;0;St Crispin;767;9;MMM;0.7116667;0.008736895;0.1929333;0.008051294;Aspat_767
StCrispin_376;06/03/2022;21:44:55;1;0;0.176;0.1696;0.2043;0.6129;0.5958;0.74;0.713;0.715;0.724;0;St Crispin;767;8;+3C;0.7173333;0.005859465;0.1833;0.01846591;Aspat_767
StCrispin_404;06/03/2022;21:53:57;1;0;0.1202;0.1256;0.1305;0.608;0.6662;0.6818;0.802;0.811;0.809;0;St Crispin;767;14;+3C;0.8073333;0.004725816;0.1254333;0.005152022;Aspat_767
StCrispin_76;06/03/2022;21:50:55;1;0;0.2723;0.2576;0.283;0.7405;0.5958;0.8592;0.6322755;0.5676401;0.6706238;2;St Crispin;767;10;+3C;0.6235132;0.052048;0.2709667;0.01275239;Aspat_767
